metabolomics_id,hmmf_panel,compound,value
LD_322_05,PFBBr,tyrosine,0.0
LD_322_05,PFBBr,valerate,0.0
LD_322_05,PFBBr,valine,40.47983
LD_322_05,PFBBr,vanillin,0.0
LD_331_02,PFBBr,2-methylbutyrate,3.46036
LD_331_02,PFBBr,3-aminoisobutyrate,0.0
LD_331_02,PFBBr,4-methylvalerate,1.20839
LD_331_02,PFBBr,5-aminovalerate,2.50454
LD_331_02,PFBBr,acetate,5.18429
LD_331_02,PFBBr,alanine,5.04239
LD_331_02,PFBBr,aspartate,0.0
LD_331_02,PFBBr,benzoate,0.29778
LD_331_02,PFBBr,butyrate,10.02231
LD_331_02,PFBBr,catechol,0.0
LD_331_02,PFBBr,crotonate,0.0
LD_331_02,PFBBr,cysteine,0.0
LD_331_02,PFBBr,desaminotyrosine,0.31742
LD_331_02,PFBBr,dopamine,0.0
LD_331_02,PFBBr,glutamate,0.0
LD_331_02,PFBBr,glycine,1.62606
LD_331_02,PFBBr,hexanoate,9.29823
LD_331_02,PFBBr,histamine,0.0
LD_331_02,PFBBr,hydrocinnamate,0.0
LD_331_02,PFBBr,indole-3-acetate,0.0
LD_331_02,PFBBr,indole-3-carboxaldehyde,0.0
LD_331_02,PFBBr,indole-3-propionate,0.0
LD_331_02,PFBBr,isobutyrate,2.27577
LD_331_02,PFBBr,isoleucine,14.74342
LD_331_02,PFBBr,isovaleric acid,2.96891
LD_331_02,PFBBr,itaconate,0.0
LD_331_02,PFBBr,leucine,18.03808
LD_331_02,PFBBr,lysine,0.0
LD_331_02,PFBBr,methionine,0.0
LD_331_02,PFBBr,palmitate,16.7931
LD_331_02,PFBBr,p-cresol,2.17581
LD_331_02,PFBBr,phenol,0.0
LD_331_02,PFBBr,phenylacetate,0.44325
LD_331_02,PFBBr,phenylalanine,4.03421
LD_331_02,PFBBr,proline,1.33244
LD_331_02,PFBBr,propionate,6.31772
LD_331_02,PFBBr,serine,0.0
LD_331_02,PFBBr,succinate,0.0
LD_331_02,PFBBr,synephrine,0.0
LD_331_02,PFBBr,threonine,0.0
LD_331_02,PFBBr,toluate,0.0
LD_331_02,PFBBr,trans-indole-3-acrylate,0.0
LD_331_02,PFBBr,tryptamine,0.0
LD_331_02,PFBBr,tryptophan,0.0
LD_331_02,PFBBr,tyramine,0.0
LD_331_02,PFBBr,tyrosine,0.0
LD_331_02,PFBBr,valerate,4.16183
LD_331_02,PFBBr,valine,25.08344
LD_331_02,PFBBr,vanillin,0.0
LD_363_03,PFBBr,2-methylbutyrate,1.58214
LD_363_03,PFBBr,3-aminoisobutyrate,0.0
LD_363_03,PFBBr,4-methylvalerate,0.0
LD_363_03,PFBBr,5-aminovalerate,1.01248
LD_363_03,PFBBr,acetate,6.06619
LD_363_03,PFBBr,alanine,1.15831
LD_363_03,PFBBr,aspartate,0.04567
LD_363_03,PFBBr,benzoate,0.45043
LD_363_03,PFBBr,butyrate,10.30063
LD_363_03,PFBBr,catechol,0.0
LD_363_03,PFBBr,crotonate,0.0
LD_363_03,PFBBr,cysteine,0.04228
LD_363_03,PFBBr,desaminotyrosine,0.11923
LD_363_03,PFBBr,dopamine,0.0
LD_363_03,PFBBr,glutamate,0.09086
LD_363_03,PFBBr,glycine,3.28113
LD_363_03,PFBBr,hexanoate,0.07363
LD_363_03,PFBBr,histamine,0.0
LD_363_03,PFBBr,hydrocinnamate,0.00842
LD_363_03,PFBBr,indole-3-acetate,0.0
LD_363_03,PFBBr,indole-3-carboxaldehyde,0.0
LD_363_03,PFBBr,indole-3-propionate,0.0
LD_363_03,PFBBr,isobutyrate,2.32536
LD_363_03,PFBBr,isoleucine,7.5731
LD_363_03,PFBBr,isovaleric acid,2.15142
LD_363_03,PFBBr,itaconate,0.0
LD_363_03,PFBBr,leucine,11.95599
LD_363_03,PFBBr,lysine,0.31086
LD_363_03,PFBBr,methionine,0.14188
LD_363_03,PFBBr,palmitate,3.66455
LD_363_03,PFBBr,p-cresol,0.2351
LD_363_03,PFBBr,phenol,0.01176
LD_363_03,PFBBr,phenylacetate,0.15457
LD_363_03,PFBBr,phenylalanine,1.57767
LD_363_03,PFBBr,proline,0.78167
LD_363_03,PFBBr,propionate,5.49691
LD_363_03,PFBBr,serine,0.0
LD_363_03,PFBBr,succinate,1.41326
LD_363_03,PFBBr,synephrine,0.0
LD_363_03,PFBBr,threonine,0.0
LD_363_03,PFBBr,toluate,0.0
LD_363_03,PFBBr,trans-indole-3-acrylate,0.0
LD_363_03,PFBBr,tryptamine,0.0
LD_363_03,PFBBr,tryptophan,0.0
LD_363_03,PFBBr,tyramine,0.01426
LD_363_03,PFBBr,tyrosine,0.0
LD_363_03,PFBBr,valerate,0.1033
LD_363_03,PFBBr,valine,20.70704
LD_363_03,PFBBr,vanillin,0.0
LD_386_07,PFBBr,2-methylbutyrate,0.68251
LD_386_07,PFBBr,3-aminoisobutyrate,0.0
LD_386_07,PFBBr,4-methylvalerate,0.0
LD_386_07,PFBBr,5-aminovalerate,0.0
LD_386_07,PFBBr,acetate,1.68336
LD_386_07,PFBBr,alanine,5.29713
LD_386_07,PFBBr,aspartate,0.0
LD_386_07,PFBBr,benzoate,0.28003
LD_386_07,PFBBr,butyrate,0.36368
LD_386_07,PFBBr,catechol,0.0
LD_386_07,PFBBr,crotonate,0.0
LD_386_07,PFBBr,cysteine,0.0
LD_386_07,PFBBr,desaminotyrosine,0.0
LD_386_07,PFBBr,dopamine,0.0
LD_386_07,PFBBr,glutamate,0.0
LD_386_07,PFBBr,glycine,3.86991
LD_386_07,PFBBr,hexanoate,0.0
LD_386_07,PFBBr,histamine,0.0
LD_386_07,PFBBr,hydrocinnamate,0.0
LD_386_07,PFBBr,indole-3-acetate,0.0
LD_386_07,PFBBr,indole-3-carboxaldehyde,0.0
LD_386_07,PFBBr,indole-3-propionate,0.0
LD_386_07,PFBBr,isobutyrate,0.0
LD_386_07,PFBBr,isoleucine,9.83295
LD_386_07,PFBBr,isovaleric acid,1.08013
LD_386_07,PFBBr,itaconate,0.0
LD_386_07,PFBBr,leucine,10.32136
LD_386_07,PFBBr,lysine,0.54976
LD_386_07,PFBBr,methionine,0.50333
LD_386_07,PFBBr,palmitate,1.69288
LD_386_07,PFBBr,p-cresol,0.0
LD_386_07,PFBBr,phenol,0.0
LD_386_07,PFBBr,phenylacetate,0.0
LD_386_07,PFBBr,phenylalanine,2.68202
LD_386_07,PFBBr,proline,19.75342
LD_386_07,PFBBr,propionate,0.91163
LD_386_07,PFBBr,serine,0.0
LD_386_07,PFBBr,succinate,0.0
LD_386_07,PFBBr,synephrine,0.0
LD_386_07,PFBBr,threonine,0.0
LD_386_07,PFBBr,toluate,0.0
LD_386_07,PFBBr,trans-indole-3-acrylate,0.0
LD_386_07,PFBBr,tryptamine,0.0
LD_386_07,PFBBr,tryptophan,0.0
LD_386_07,PFBBr,tyramine,0.0
LD_386_07,PFBBr,tyrosine,0.0
LD_386_07,PFBBr,valerate,0.24294
LD_386_07,PFBBr,valine,13.68263
LD_386_07,PFBBr,vanillin,0.0
LD_389_02,PFBBr,2-methylbutyrate,3.66795
LD_389_02,PFBBr,3-aminoisobutyrate,0.0
LD_389_02,PFBBr,4-methylvalerate,0.21983
LD_389_02,PFBBr,5-aminovalerate,1.30256
LD_389_02,PFBBr,acetate,6.08916
LD_389_02,PFBBr,alanine,4.16559
LD_389_02,PFBBr,aspartate,0.0
LD_389_02,PFBBr,benzoate,0.27588
LD_389_02,PFBBr,butyrate,10.04326
LD_389_02,PFBBr,catechol,0.0
LD_389_02,PFBBr,crotonate,0.0
LD_389_02,PFBBr,cysteine,0.0
LD_389_02,PFBBr,desaminotyrosine,0.0
LD_389_02,PFBBr,dopamine,0.0
LD_389_02,PFBBr,glutamate,0.0
LD_389_02,PFBBr,glycine,1.6832
LD_389_02,PFBBr,hexanoate,0.65279
LD_389_02,PFBBr,histamine,0.0
LD_389_02,PFBBr,hydrocinnamate,0.0
LD_389_02,PFBBr,indole-3-acetate,0.0
LD_389_02,PFBBr,indole-3-carboxaldehyde,0.0
LD_389_02,PFBBr,indole-3-propionate,0.0
LD_389_02,PFBBr,isobutyrate,3.19161
LD_389_02,PFBBr,isoleucine,7.08378
LD_389_02,PFBBr,isovaleric acid,4.82003
LD_389_02,PFBBr,itaconate,0.0
LD_389_02,PFBBr,leucine,7.9911
LD_389_02,PFBBr,lysine,0.0
LD_389_02,PFBBr,methionine,0.4658
LD_389_02,PFBBr,palmitate,17.66261
LD_389_02,PFBBr,p-cresol,3.94905
LD_389_02,PFBBr,phenol,0.0
LD_389_02,PFBBr,phenylacetate,0.82706
LD_389_02,PFBBr,phenylalanine,1.75953
LD_389_02,PFBBr,proline,2.94043
LD_389_02,PFBBr,propionate,7.07324
LD_389_02,PFBBr,serine,0.0
LD_389_02,PFBBr,succinate,0.0
LD_389_02,PFBBr,synephrine,0.0
LD_389_02,PFBBr,threonine,0.0
LD_389_02,PFBBr,toluate,0.0
LD_389_02,PFBBr,trans-indole-3-acrylate,0.0
LD_389_02,PFBBr,tryptamine,0.0
LD_389_02,PFBBr,tryptophan,0.0
LD_389_02,PFBBr,tyramine,1.3684
LD_389_02,PFBBr,tyrosine,0.0
LD_389_02,PFBBr,valerate,5.53025
LD_389_02,PFBBr,valine,8.67957
LD_389_02,PFBBr,vanillin,0.0
LD_404_06,PFBBr,2-methylbutyrate,0.0
LD_404_06,PFBBr,3-aminoisobutyrate,0.0
LD_404_06,PFBBr,4-methylvalerate,0.0
LD_404_06,PFBBr,5-aminovalerate,0.36794
LD_404_06,PFBBr,acetate,2.93654
LD_404_06,PFBBr,alanine,16.30886
LD_404_06,PFBBr,aspartate,0.0
LD_404_06,PFBBr,benzoate,0.33947
LD_404_06,PFBBr,butyrate,0.0
LD_404_06,PFBBr,catechol,0.0
LD_404_06,PFBBr,crotonate,0.0
LD_404_06,PFBBr,cysteine,0.24913
LD_404_06,PFBBr,desaminotyrosine,0.0
LD_404_06,PFBBr,dopamine,0.0
LD_404_06,PFBBr,glutamate,0.87954
LD_404_06,PFBBr,glycine,9.5911
LD_404_06,PFBBr,hexanoate,0.0
LD_404_06,PFBBr,histamine,0.0
LD_404_06,PFBBr,hydrocinnamate,0.0
LD_404_06,PFBBr,indole-3-acetate,0.0
LD_404_06,PFBBr,indole-3-carboxaldehyde,0.0
LD_404_06,PFBBr,indole-3-propionate,0.0
LD_404_06,PFBBr,isobutyrate,0.0
LD_404_06,PFBBr,isoleucine,22.2663
LD_404_06,PFBBr,isovaleric acid,0.0
LD_404_06,PFBBr,itaconate,0.0
LD_404_06,PFBBr,leucine,24.00978
LD_404_06,PFBBr,lysine,0.48656
LD_404_06,PFBBr,methionine,1.62668
LD_404_06,PFBBr,palmitate,1.24072
LD_404_06,PFBBr,p-cresol,0.0
LD_404_06,PFBBr,phenol,0.0
LD_404_06,PFBBr,phenylacetate,0.0
LD_404_06,PFBBr,phenylalanine,9.48357
LD_404_06,PFBBr,proline,21.80078
LD_404_06,PFBBr,propionate,3.03609
LD_404_06,PFBBr,serine,0.0
LD_404_06,PFBBr,succinate,0.32379
LD_404_06,PFBBr,synephrine,0.0
LD_404_06,PFBBr,threonine,0.0
LD_404_06,PFBBr,toluate,0.0
LD_404_06,PFBBr,trans-indole-3-acrylate,0.0
LD_404_06,PFBBr,tryptamine,0.0
LD_404_06,PFBBr,tryptophan,0.0
LD_404_06,PFBBr,tyramine,4.61822
LD_404_06,PFBBr,tyrosine,0.0
LD_404_06,PFBBr,valerate,0.0
LD_404_06,PFBBr,valine,32.09175
LD_404_06,PFBBr,vanillin,0.0
LD_496_02,PFBBr,2-methylbutyrate,1.01845
LD_496_02,PFBBr,3-aminoisobutyrate,0.0
LD_496_02,PFBBr,4-methylvalerate,0.0
LD_496_02,PFBBr,5-aminovalerate,0.62895
LD_496_02,PFBBr,acetate,2.3224
LD_496_02,PFBBr,alanine,1.04102
LD_496_02,PFBBr,aspartate,0.0
LD_496_02,PFBBr,benzoate,0.0
LD_496_02,PFBBr,butyrate,1.80448
LD_496_02,PFBBr,catechol,0.0
LD_496_02,PFBBr,crotonate,0.0
LD_496_02,PFBBr,cysteine,0.0
LD_496_02,PFBBr,desaminotyrosine,0.0
LD_496_02,PFBBr,dopamine,0.0
LD_496_02,PFBBr,glutamate,0.0
LD_496_02,PFBBr,glycine,1.56871
LD_496_02,PFBBr,hexanoate,0.0
LD_496_02,PFBBr,histamine,0.0
LD_496_02,PFBBr,hydrocinnamate,0.0
LD_496_02,PFBBr,indole-3-acetate,0.0
LD_496_02,PFBBr,indole-3-carboxaldehyde,0.0
LD_496_02,PFBBr,indole-3-propionate,0.0
LD_496_02,PFBBr,isobutyrate,0.91902
LD_496_02,PFBBr,isoleucine,4.4435
LD_496_02,PFBBr,isovaleric acid,1.228
LD_496_02,PFBBr,itaconate,0.0
LD_496_02,PFBBr,leucine,4.97453
LD_496_02,PFBBr,lysine,0.0
LD_496_02,PFBBr,methionine,0.30532
LD_496_02,PFBBr,palmitate,13.67485
LD_496_02,PFBBr,p-cresol,0.96203
LD_496_02,PFBBr,phenol,0.0
LD_496_02,PFBBr,phenylacetate,0.0
LD_496_02,PFBBr,phenylalanine,0.83941
LD_496_02,PFBBr,proline,1.34269
LD_496_02,PFBBr,propionate,2.54629
LD_496_02,PFBBr,serine,0.0
LD_496_02,PFBBr,succinate,0.0
LD_496_02,PFBBr,synephrine,0.0
LD_496_02,PFBBr,threonine,0.0
LD_496_02,PFBBr,toluate,0.0
LD_496_02,PFBBr,trans-indole-3-acrylate,0.0
LD_496_02,PFBBr,tryptamine,0.0
LD_496_02,PFBBr,tryptophan,0.0
LD_496_02,PFBBr,tyramine,0.0
LD_496_02,PFBBr,tyrosine,0.0
LD_496_02,PFBBr,valerate,0.33521
LD_496_02,PFBBr,valine,5.64008
LD_496_02,PFBBr,vanillin,0.0
UC_002_01,PFBBr,2-methylbutyrate,0.0
UC_002_01,PFBBr,3-aminoisobutyrate,0.00484
UC_002_01,PFBBr,4-methylvalerate,0.0
UC_002_01,PFBBr,5-aminovalerate,58.33851
UC_002_01,PFBBr,acetate,0.88358
UC_002_01,PFBBr,alanine,34.12011
UC_002_01,PFBBr,aspartate,0.26905
UC_002_01,PFBBr,benzoate,0.03564
UC_002_01,PFBBr,butyrate,0.02761
UC_002_01,PFBBr,catechol,0.0
UC_002_01,PFBBr,crotonate,0.0
UC_002_01,PFBBr,cysteine,0.19739
UC_002_01,PFBBr,desaminotyrosine,0.08692
UC_002_01,PFBBr,dopamine,0.0
UC_002_01,PFBBr,glutamate,8.21083
UC_002_01,PFBBr,glycine,49.80304
UC_002_01,PFBBr,hexanoate,0.03984
UC_002_01,PFBBr,histamine,0.02822
UC_002_01,PFBBr,hydrocinnamate,0.0
UC_002_01,PFBBr,indole-3-acetate,0.0
UC_002_01,PFBBr,indole-3-carboxaldehyde,0.01484
UC_002_01,PFBBr,indole-3-propionate,0.00444
UC_002_01,PFBBr,isobutyrate,0.00769
UC_002_01,PFBBr,isoleucine,43.51951
UC_002_01,PFBBr,isovaleric acid,0.00571
UC_002_01,PFBBr,itaconate,0.0
UC_002_01,PFBBr,leucine,55.31764
UC_002_01,PFBBr,lysine,0.47555
UC_002_01,PFBBr,methionine,7.69427
UC_002_01,PFBBr,palmitate,54.56704
UC_002_01,PFBBr,p-cresol,0.0
UC_002_01,PFBBr,phenol,0.00852
UC_002_01,PFBBr,phenylacetate,0.00607
UC_002_01,PFBBr,phenylalanine,25.89265
UC_002_01,PFBBr,proline,4.61619
UC_002_01,PFBBr,propionate,2.14722
UC_002_01,PFBBr,serine,0.0373
UC_002_01,PFBBr,succinate,0.02997
UC_002_01,PFBBr,synephrine,0.0
UC_002_01,PFBBr,threonine,0.0
UC_002_01,PFBBr,toluate,0.0
UC_002_01,PFBBr,trans-indole-3-acrylate,0.0
UC_002_01,PFBBr,tryptamine,0.0
UC_002_01,PFBBr,tryptophan,0.0118
UC_002_01,PFBBr,tyramine,12.20534
UC_002_01,PFBBr,tyrosine,0.0
UC_002_01,PFBBr,valerate,0.00918
UC_002_01,PFBBr,valine,55.16148
UC_002_01,PFBBr,vanillin,0.00522
UC_003_01,PFBBr,2-methylbutyrate,3.86244
UC_003_01,PFBBr,3-aminoisobutyrate,0.01262
UC_003_01,PFBBr,4-methylvalerate,0.05143
UC_003_01,PFBBr,5-aminovalerate,0.79262
UC_003_01,PFBBr,acetate,6.7633
UC_003_01,PFBBr,alanine,2.23679
UC_003_01,PFBBr,aspartate,0.0628
UC_003_01,PFBBr,benzoate,0.02457
UC_003_01,PFBBr,butyrate,12.07022
UC_003_01,PFBBr,catechol,0.0
UC_003_01,PFBBr,crotonate,0.02177
UC_003_01,PFBBr,cysteine,0.04239
UC_003_01,PFBBr,desaminotyrosine,0.17952
UC_003_01,PFBBr,dopamine,0.00796
UC_003_01,PFBBr,glutamate,0.223
UC_003_01,PFBBr,glycine,3.34409
UC_003_01,PFBBr,hexanoate,0.17699
UC_003_01,PFBBr,histamine,0.0
UC_003_01,PFBBr,hydrocinnamate,0.0109
UC_003_01,PFBBr,indole-3-acetate,0.0
UC_003_01,PFBBr,indole-3-carboxaldehyde,0.0
UC_003_01,PFBBr,indole-3-propionate,0.0
UC_003_01,PFBBr,isobutyrate,4.67065
UC_003_01,PFBBr,isoleucine,5.22093
UC_003_01,PFBBr,isovaleric acid,7.13069
UC_003_01,PFBBr,itaconate,0.01037
UC_003_01,PFBBr,leucine,11.4886
UC_003_01,PFBBr,lysine,1.46536
UC_003_01,PFBBr,methionine,0.66979
UC_003_01,PFBBr,palmitate,10.52593
UC_003_01,PFBBr,p-cresol,3.95379
UC_003_01,PFBBr,phenol,0.02608
UC_003_01,PFBBr,phenylacetate,0.66648
UC_003_01,PFBBr,phenylalanine,2.68222
UC_003_01,PFBBr,proline,1.75385
UC_003_01,PFBBr,propionate,10.96604
UC_003_01,PFBBr,serine,0.0
UC_003_01,PFBBr,succinate,0.02087
UC_003_01,PFBBr,synephrine,0.0
UC_003_01,PFBBr,threonine,0.0
UC_003_01,PFBBr,toluate,0.0
UC_003_01,PFBBr,trans-indole-3-acrylate,0.0
UC_003_01,PFBBr,tryptamine,0.0
UC_003_01,PFBBr,tryptophan,0.02313
UC_003_01,PFBBr,tyramine,0.01737
UC_003_01,PFBBr,tyrosine,0.0
UC_003_01,PFBBr,valerate,4.71124
UC_003_01,PFBBr,valine,9.83795
UC_003_01,PFBBr,vanillin,0.0
UC_004_01,PFBBr,2-methylbutyrate,0.75581
UC_004_01,PFBBr,3-aminoisobutyrate,0.09763
UC_004_01,PFBBr,4-methylvalerate,0.0
UC_004_01,PFBBr,5-aminovalerate,0.77695
UC_004_01,PFBBr,acetate,1.75983
UC_004_01,PFBBr,alanine,6.6591
UC_004_01,PFBBr,aspartate,1.18507
UC_004_01,PFBBr,benzoate,0.04196
UC_004_01,PFBBr,butyrate,2.09042
UC_004_01,PFBBr,catechol,0.0
UC_004_01,PFBBr,crotonate,0.0
UC_004_01,PFBBr,cysteine,0.43183
UC_004_01,PFBBr,desaminotyrosine,0.74367
UC_004_01,PFBBr,dopamine,0.0
UC_004_01,PFBBr,glutamate,1.06719
UC_004_01,PFBBr,glycine,25.19878
UC_004_01,PFBBr,hexanoate,0.0457
UC_004_01,PFBBr,histamine,0.0
UC_004_01,PFBBr,hydrocinnamate,0.19115
UC_004_01,PFBBr,indole-3-acetate,0.0
UC_004_01,PFBBr,indole-3-carboxaldehyde,0.0
UC_004_01,PFBBr,indole-3-propionate,0.0
UC_004_01,PFBBr,isobutyrate,0.73024
UC_004_01,PFBBr,isoleucine,18.60582
UC_004_01,PFBBr,isovaleric acid,1.31982
UC_004_01,PFBBr,itaconate,0.0
UC_004_01,PFBBr,leucine,40.45581
UC_004_01,PFBBr,lysine,12.50033
UC_004_01,PFBBr,methionine,1.45721
UC_004_01,PFBBr,palmitate,42.76571
UC_004_01,PFBBr,p-cresol,0.27139
UC_004_01,PFBBr,phenol,0.11752
UC_004_01,PFBBr,phenylacetate,0.05217
UC_004_01,PFBBr,phenylalanine,12.56369
UC_004_01,PFBBr,proline,14.19223
UC_004_01,PFBBr,propionate,2.08745
UC_004_01,PFBBr,serine,0.0169
UC_004_01,PFBBr,succinate,0.21307
UC_004_01,PFBBr,synephrine,0.0
UC_004_01,PFBBr,threonine,0.01832
UC_004_01,PFBBr,toluate,0.0
UC_004_01,PFBBr,trans-indole-3-acrylate,0.0
UC_004_01,PFBBr,tryptamine,0.0
UC_004_01,PFBBr,tryptophan,0.10487
UC_004_01,PFBBr,tyramine,0.05345
UC_004_01,PFBBr,tyrosine,0.01064
UC_004_01,PFBBr,valerate,0.0443
UC_004_01,PFBBr,valine,36.2627
UC_004_01,PFBBr,vanillin,0.0
UC_022_01,PFBBr,2-methylbutyrate,1.47546
UC_022_01,PFBBr,3-aminoisobutyrate,0.08315
UC_022_01,PFBBr,4-methylvalerate,0.0
UC_022_01,PFBBr,5-aminovalerate,2.70933
UC_022_01,PFBBr,acetate,4.94506
UC_022_01,PFBBr,alanine,6.45883
UC_022_01,PFBBr,aspartate,0.18369
UC_022_01,PFBBr,benzoate,0.0
UC_022_01,PFBBr,butyrate,2.62883
UC_022_01,PFBBr,catechol,0.0
UC_022_01,PFBBr,crotonate,0.0084
UC_022_01,PFBBr,cysteine,0.07861
UC_022_01,PFBBr,desaminotyrosine,0.03399
UC_022_01,PFBBr,dopamine,0.0
UC_022_01,PFBBr,glutamate,0.51716
UC_022_01,PFBBr,glycine,14.91342
UC_022_01,PFBBr,hexanoate,0.05786
UC_022_01,PFBBr,histamine,0.0
UC_022_01,PFBBr,hydrocinnamate,0.0
UC_022_01,PFBBr,indole-3-acetate,0.0
UC_022_01,PFBBr,indole-3-carboxaldehyde,0.0
UC_022_01,PFBBr,indole-3-propionate,0.0
UC_022_01,PFBBr,isobutyrate,1.64264
UC_022_01,PFBBr,isoleucine,19.0546
UC_022_01,PFBBr,isovaleric acid,2.41361
UC_022_01,PFBBr,itaconate,0.0
UC_022_01,PFBBr,leucine,19.99345
UC_022_01,PFBBr,lysine,6.64221
UC_022_01,PFBBr,methionine,1.77264
UC_022_01,PFBBr,palmitate,27.03783
UC_022_01,PFBBr,p-cresol,1.99382
UC_022_01,PFBBr,phenol,0.13768
UC_022_01,PFBBr,phenylacetate,0.23879
UC_022_01,PFBBr,phenylalanine,4.37181
UC_022_01,PFBBr,proline,5.54939
UC_022_01,PFBBr,propionate,5.21614
UC_022_01,PFBBr,serine,0.0
UC_022_01,PFBBr,succinate,1.37081
UC_022_01,PFBBr,synephrine,0.0
UC_022_01,PFBBr,threonine,0.01656
UC_022_01,PFBBr,toluate,0.0
UC_022_01,PFBBr,trans-indole-3-acrylate,0.0
UC_022_01,PFBBr,tryptamine,0.0
UC_022_01,PFBBr,tryptophan,0.04219
UC_022_01,PFBBr,tyramine,0.00813
UC_022_01,PFBBr,tyrosine,0.0
UC_022_01,PFBBr,valerate,0.06416
UC_022_01,PFBBr,valine,24.04408
UC_022_01,PFBBr,vanillin,0.0
UC_023_01,PFBBr,2-methylbutyrate,0.62815
UC_023_01,PFBBr,3-aminoisobutyrate,0.04611
UC_023_01,PFBBr,4-methylvalerate,0.0
UC_023_01,PFBBr,5-aminovalerate,27.60292
UC_023_01,PFBBr,acetate,12.50827
UC_023_01,PFBBr,alanine,1.96426
UC_023_01,PFBBr,aspartate,0.11595
UC_023_01,PFBBr,benzoate,0.0
UC_023_01,PFBBr,butyrate,12.37469
UC_023_01,PFBBr,catechol,0.01895
UC_023_01,PFBBr,crotonate,0.0
UC_023_01,PFBBr,cysteine,0.35829
UC_023_01,PFBBr,desaminotyrosine,0.21658
UC_023_01,PFBBr,dopamine,0.0
UC_023_01,PFBBr,glutamate,0.95654
UC_023_01,PFBBr,glycine,43.2225
UC_023_01,PFBBr,hexanoate,0.05135
UC_023_01,PFBBr,histamine,0.0
UC_023_01,PFBBr,hydrocinnamate,0.0
UC_023_01,PFBBr,indole-3-acetate,0.0
UC_023_01,PFBBr,indole-3-carboxaldehyde,0.0
UC_023_01,PFBBr,indole-3-propionate,0.0
UC_023_01,PFBBr,isobutyrate,0.66986
UC_023_01,PFBBr,isoleucine,0.50141
UC_023_01,PFBBr,isovaleric acid,0.53918
UC_023_01,PFBBr,itaconate,0.0
UC_023_01,PFBBr,leucine,0.71248
UC_023_01,PFBBr,lysine,1.36408
UC_023_01,PFBBr,methionine,0.23089
UC_023_01,PFBBr,palmitate,12.7669
UC_023_01,PFBBr,p-cresol,0.0
UC_023_01,PFBBr,phenol,0.0
UC_023_01,PFBBr,phenylacetate,0.0508
UC_023_01,PFBBr,phenylalanine,0.36882
UC_023_01,PFBBr,proline,1.33232
UC_023_01,PFBBr,propionate,0.81553
UC_023_01,PFBBr,serine,0.0
UC_023_01,PFBBr,succinate,0.88488
UC_023_01,PFBBr,synephrine,0.0
UC_023_01,PFBBr,threonine,0.0
UC_023_01,PFBBr,toluate,0.0
UC_023_01,PFBBr,trans-indole-3-acrylate,0.0
UC_023_01,PFBBr,tryptamine,0.0
UC_023_01,PFBBr,tryptophan,0.0
UC_023_01,PFBBr,tyramine,2.22365
UC_023_01,PFBBr,tyrosine,0.0
UC_023_01,PFBBr,valerate,0.0307
UC_023_01,PFBBr,valine,1.81191
UC_023_01,PFBBr,vanillin,0.0
UC_025_02,PFBBr,2-methylbutyrate,0.08894
UC_025_02,PFBBr,3-aminoisobutyrate,0.01694
UC_025_02,PFBBr,4-methylvalerate,0.0
UC_025_02,PFBBr,5-aminovalerate,3.30376
UC_025_02,PFBBr,acetate,5.40648
UC_025_02,PFBBr,alanine,2.11647
UC_025_02,PFBBr,aspartate,0.1157
UC_025_02,PFBBr,benzoate,0.04793
UC_025_02,PFBBr,butyrate,30.61683
UC_025_02,PFBBr,catechol,0.0
UC_025_02,PFBBr,crotonate,0.0
UC_025_02,PFBBr,cysteine,0.17779
UC_025_02,PFBBr,desaminotyrosine,0.04055
UC_025_02,PFBBr,dopamine,0.0
UC_025_02,PFBBr,glutamate,0.19439
UC_025_02,PFBBr,glycine,12.89595
UC_025_02,PFBBr,hexanoate,0.10191
UC_025_02,PFBBr,histamine,0.0
UC_025_02,PFBBr,hydrocinnamate,0.0
UC_025_02,PFBBr,indole-3-acetate,0.0
UC_025_02,PFBBr,indole-3-carboxaldehyde,0.0
UC_025_02,PFBBr,indole-3-propionate,0.0
UC_025_02,PFBBr,isobutyrate,0.11379
UC_025_02,PFBBr,isoleucine,2.98122
UC_025_02,PFBBr,isovaleric acid,0.13372
UC_025_02,PFBBr,itaconate,0.0
UC_025_02,PFBBr,leucine,5.22351
UC_025_02,PFBBr,lysine,1.64925
UC_025_02,PFBBr,methionine,0.20716
UC_025_02,PFBBr,palmitate,9.36307
UC_025_02,PFBBr,p-cresol,0.0
UC_025_02,PFBBr,phenol,0.0702
UC_025_02,PFBBr,phenylacetate,0.01331
UC_025_02,PFBBr,phenylalanine,1.30284
UC_025_02,PFBBr,proline,22.16468
UC_025_02,PFBBr,propionate,6.20545
UC_025_02,PFBBr,serine,0.01768
UC_025_02,PFBBr,succinate,0.42426
UC_025_02,PFBBr,synephrine,0.0
UC_025_02,PFBBr,threonine,0.0
UC_025_02,PFBBr,toluate,0.01104
UC_025_02,PFBBr,trans-indole-3-acrylate,0.0
UC_025_02,PFBBr,tryptamine,0.02459
UC_025_02,PFBBr,tryptophan,0.02329
UC_025_02,PFBBr,tyramine,0.26672
UC_025_02,PFBBr,tyrosine,0.0277
UC_025_02,PFBBr,valerate,0.47155
UC_025_02,PFBBr,valine,9.70811
UC_025_02,PFBBr,vanillin,0.0
UC_028_01,PFBBr,2-methylbutyrate,0.0
